                                    repo,                                   commit, notebooks, language, version
                   gribeill/ProjectEuler, 66851726e3296dadbe020df8ba3cd026377a68f2,         1,     julia,   0.5.0
                      guillean/prox-grad, e4f45799169b50e1556d0dde071ec94aa264128b,         1,     julia,   0.5.2
                  guypayeur/Generic-Pred, 47dd2940ecd3b7c583f958d11941126bba9e0885,         1,     julia,   0.5.0
                  dcjones/isolator-paper, 5b2238604b6449afe82ccc144971d4a65917e7ec,         1,     julia,   0.4.1
                       sjasonma/ORIE4741, 7d8033b904b546666bd495a109e3dcdc1c59aa35,         1,     julia,   0.5.0
  davidbrown3/PrinciplesOfOptimalControl, 2492f5b41040bbf5c81936fe28d0d7d183898483,         1,     julia,   0.5.0
               davidavdav/ROCAnalysis.jl, 63dee155b7e96f7cd2d96fbd7b6c1ea972400e1e,         1,     julia,   0.4.5
    bencardoen/graph_course_presentation, 8dbef83060876af03ecf8a58257bee2ec006636e,         1,     julia,   0.6.2
                    bencardoen/srm_model, 3da1ab31417f7259afe8a2d0dadbd3b68f45d00b,         1,     julia,   0.6.0
               szmlb/OptimalControlNotes, 5f7d745cc58f887bdc900c335370351a0750eada,         1,     julia,   0.6.2
                   bermanmaxim/SSVMjulia, 78bac3f07d57641a6e5ae03483810ef8715c1881,         1,     julia,   0.4.3
               syadegari/Julia-Notebooks, 6dba1108be3121d02b465ab30a53d7f168a24711,         1,     julia,   0.6.0
               bgklein/524-Final-Project, b566a905a820ab3230bedd08b04dae70dd432e48,         1,     julia,   0.5.1
      bgrimmer/Radial-Subgradient-Method, 28e3e7f10167b8715c5481a163895617d42cc25a,         1,     julia,   0.5.1
              bicycle1885/Julia-Tutorial, 6e026bd00722eed8f660e21bad91f2cd35ca55c3,         1,     julia,   0.6.0
                 bicycle1885/JuliaTokyo7, ae832a149fa4b73eeab0aac0f271d3eb3afc7e03,         1,     julia,   0.6.0
                         bindatype/Crash, 2e6a8442ff26e535e630a5db5ad767f914618a77,         1,     julia,   0.6.0
                   bindatype/RelaxPython, f99fd995d077b7fff5aab2380772fb2508f00833,         1,     julia,   0.6.0
                      takuti/nlp100-2015, 66d29e096ba9f20973465f012a1208ae07cdc7a7,         1,     julia,   0.4.6
       binder-project/example-dockerfile, efcff45211e371a923e617ffa02ef63b82e6e946,         1,     julia,   0.3.2
                 bisraelsen/iJulia_share, 17a0aa7fea76999ae1b851f082b145781807e0b4,         1,     julia,   0.4.5
        bit-player/getting-to-know-julia, dd93e111e6ab42e2ea26642ade0809fb4b62d4eb,         1,     julia,   0.4.5
              bit-player/primeafterprime, 4fae9eea3b7192fb033bfee0457a00dd80605933,         1,     julia,   0.4.5
               bkamins/The-Julia-Express, 922379c00227a1e8b32c7e636eab4d20f5a22db6,         1,     julia,   0.5.0
          blakemandell/math-1610-project, 838b383edb2161befc5b894ffa090c8c2e31a053,         1,     julia,  0.3.12
     blas-ko/simulacion_gases_reversible, 92ec546ba782a264896a0aa55aaaddd20ce124b3,         1,     julia,   0.4.5
                 blas-ko/version_control, 3f7ed3884dd8053a8c036aec793b944ddd97f4b2,         1,     julia,   0.4.2
       blogdatasapiens/stegosaurus-brain, 6c026b871c1d75e4785ca0b530895d337f7c875e,         1,     julia,   0.4.5
                    bogdad/bitcoinquandl, 02fdf09ad195f50b86c0e2021c3de2c6438f62e2,         1,     julia,   0.5.1
                    sunstat/SketchTensor, 287490b4b096b05ebda84a361313458c52ddffc3,         1,     julia,   0.6.1
                         btaidm/Fuzzy.jl, 31f3b580ad576bc320e2f9ca0a322c7b0ce9d9ac,         1,     julia,   0.4.1
                          biocad/scripts, bdb749a68f0dea3520ad191a9f9dc51bb62f64fc,         1,     julia,   0.4.5
                      belabauer/nb-files, 41a22a54dd619fd4de31c90359e2dd45c256b6cb,         1,     julia,   0.6.0
          bdortdivanlioglu/juliaNotebook, 9125f2f00a9cf1f7c4313db5f2ea8e01cde345bf,         1,     julia,   0.6.0
                  bdortdivanlioglu/fem1d, d565044acb287449fb86c6e8b036e12fc34e5eab,         1,     julia,   0.4.7
            teokem/project-work-Godisemo, 90fc3ba997da17d0c2d476fad22b4e431649d448,         1,     julia,   0.6.1
 tbekas/introduction-to-machine-learning, c2ce1c8ced757e5b47af3a56a88d6d973b6e902e,         1,     julia,   0.5.2
             allosaurus-thali/misc_julia, 1661c6d28c0413167fd1f78bdf294c2d1497d0b2,         1,     julia,   0.4.3
                      tawheeler/Chess.jl, bd2eff03b654bc798e93cbc1372d90374368a02f,         1,     julia,   0.6.1
                  tao24/matrix-inversion, 53ab7b13691b8f86eba5fd9017b209d37e742cf8,         1,     julia,   0.6.0
                    amaurs/armed-bandits, ccb9a2b52d4f508be333ceb3d28a160d6953137c,         1,     julia,   0.5.0
                    amilworks/LearnJulia, c6cdfcd2a43f2dfcfb4024ab24543d7814361d82,         1,     julia,   0.5.2
 andreasottoriva/neutral-tumor-evolution, 4756a52105504128ceaaebb73e7288df9b8ba5fb,         1,     julia,   0.4.2
                    andrewadare/superpix, 5b44992a81ad94195f8002163f9a17d7102be3cf,         1,     julia,   0.5.0
    andyhuzhill/DataProcessingUsingJulia, 84e53292ddb28783c6a5e5f75afbd8174513db0e,         1,     julia,   0.6.2
                         anitasv/Puzzles, 7dd1cbb0ab59e22fb87b0599d8ea58f62648f502,         1,     julia,   0.5.0
annika-stechemesser/Computational_Biology_Assignment1, c26c4fbfc13087a8f33f60dec35a3a35e829229e,         1,     julia,   0.6.2
              anshuljoshi/learning-julia, 6cd957e3dbe45d97c2cfbb78100b56d2ebfc4c37,         1,     julia,   0.6.0
        aormorningstar/spinless_fermions, 26361243f7fed040093b207102e195afd9ca02f5,         1,     julia,   0.6.0
                   arbenson/hodge-graphs, 494e1b18ccef185ff744afb367df0dd811ee3b9f,         1,     julia,   0.6.1
                   arthurcantarela/ea721, 6813c736d08edf827052dbbc6253137d8e8ab93e,         1,     julia,   0.4.5
                  asong4211/Optimization, 11af074f6b56c4bc6f371427b0bf775bb2b62a25,         1,     julia,   0.6.2
            asteinhebel/SiD_ECalAnalysis, f723eac1ebb42e9537bb3e1a029c98aeadd58266,         1,     julia,   0.5.1
                  audreypmac/LCM-and-GCF, 97241922b436a4a94f4e30f5b9faad197fd4deb3,         1,     julia,   0.6.0
               taneaki/MonetaryPolicy.jl, 5792f43d20ec2b0c2e4d84be93ca1e9432aaa0fc,         1,     julia,   0.6.1
                      aximov/julia-study, d2a8460f7f81d2d7e95c2d99daa2b59b55bf1860,         1,     julia,   0.6.0
                     aytekinar/CVPR-2018, 1b76d6eea38f2f0426378f9eeb44eae8f3c877d0,         1,     julia,   0.6.1
            barche/julia-blas-benchmarks, 8cf56321aa5d0aee45273814c12287ae0c6e428d,         1,     julia,   0.5.0
                 barche/qml-juliacon2017, aceaffd733a48efcca04ac45bdfd0c5203219cbd,         1,     julia,   0.6.0
            bcsefercik/relation-networks, c0786312862e3405c6a775335caf10150df70e07,         1,     julia,   0.6.2
stefanocampanella/stefanocampanella.github.io, 19846fe5436a9db82bacc4baee141d810dd48446,         1,     julia,   0.5.1
                               i2000s/cn, 7cfff8a7c2e60ed28ad1f3b6d380748ac6921723,         1,     julia,   0.4.5
                      burch-cm/julia-opt, 67ffecf412c48b23ddb28ec42e847430ace38fa6,         1,     julia,   0.4.5
                  carloslesmes/Notebooks, 274e12d816c703f19ff04dc848cd7f0257689138,         1,     julia,   0.5.0
                  cometscome/ctaux_Julia, 8498ad905ca803a4db9845ec14ca3c56c7109c5b,         1,     julia,   0.6.0
                  cormullion/life-of-phi, c8129b24753e5b793d258ff21bc08cfbbbe47c68,         1,     julia,   0.6.0
   sphinxteam/GeneralizedLinearModel2017, b814806b340d01a82d1c9d432f8b7805d6e69a87,         1,     julia,   0.5.1
                 cresmoon/julia_projects, 20ba0e6bfb28be9f10021bc90f1dca22b53e1f2f,         1,     julia,   0.5.0
                crstnbr/ErrorAnalysis.jl, c66ebf9a5f65a81aa5d1e0e8b9925638c799e71d,         1,     julia,   0.6.1
                     cstjean/FProfile.jl, fadbd5583058d11a434deb7f91a0a140f3fbb054,         1,     julia,   0.6.0
                    cstjean/NBTesting.jl, 11ceeb5aadeecd70d34471ef306be6668a64183b,         1,     julia,   0.5.0
                    curtd/Intro-to-Julia, 9308cb681029964c8e4f4771795de5300a742986,         1,     julia,   0.6.2
                 phelipe/SimpleModels.jl, 657d4c9b909db3cdce68b3c4868565f9505858bf,         1,     julia,   0.6.2
                 sontanon/ProyectoLorenz, 77c45d39e3306820ff2b1c8b03bee24e016cbe7b,         1,     julia,   0.4.5
softgrow/SLSA-picture-collection-stitcher, a6e331d53e44fc49ec2de902eae28e07de324654,         1,     julia,   0.3.9
                cometscome/VortexLattice, ae23629195b354f7b7e109ab9b032e3a6b3c7a2f,         1,     julia,   0.6.2
                     daniet4/Hello-world, 4c629355bdd0c52e3d677854358d1d74530a68da,         1,     julia,   0.5.1
                       dapias/Ejercicios, 731f92b087d51479f63829b0fc27e23ce63a10b6,         1,     julia,   0.4.6
             dapias/IntervalAnalysisChem, 011f21fa23e81df8894e6cd55da608269aa6832e,         1,     julia,   0.6.1
              dapias/Lennard-Jones-julia, 834b34635153241326ea8cee136740d230773d90,         1,     julia,   0.5.0
                  dapias/SimpleAnimation, 6503e9e15cb2715466189c22556bc0e6234697f4,         1,     julia,   0.4.2
                       dapias/Spin1-2QPT, c0a3a0451863ab9df2ab90c9923419b58e72f1f8,         1,     julia,   0.5.0
                 darkstar145/euler-julia, d4993890485b2e88f7a15f1caecc30bd7ef809a0,         1,     julia,   0.4.3
                     darthven/clustering, 77f1cfd82b1571544b192af6a261203eed59fd7d,         1,     julia,   0.6.0
                daveh19/pydataberlin2016, 3b6f9da102e636bbbdf5827ba1bb9074a19f7978,         1,     julia,   0.4.5
                       davidamaro/stancu, 569d554a39c9c318452cfa45f7828ac48c72c86f,         1,     julia,   0.4.5
         davidanthoff/talk-2017-juliacon, 7db4bce52cd82de8bb5befb057d59435ae4d02e0,         1,     julia,   0.6.0
                       davidavdav/Pkm.jl, 4e5dba437c25837e79c4baa14b3e94f55e37a86a,         1,     julia,   0.6.0
                      smallcats/ML-vs-DS, 9b587b67646818a9e703d59316d50bff09cf4d4d,         1,     julia,   0.5.1
                   spinacho/Codigo_tesis, 405306b28edcb36183d8defbfa43028d5d1dac43,         1,     julia,   0.5.0
               cometscome/DMFT_withJulia, ec776a2def2b8422ea7f9274346b97d087435397,         1,     julia,   0.6.0
        colm-connaughton/MA934_example_1, 20741dd68e7472c0482360298d96bb9c901e99b4,         1,     julia,   0.6.0
              stathopog/AsyncInertialFBS, 46246e6878ee86e204c6135ac00ba552fbbe5445,         1,     julia,   0.6.2
                    carnaval/green-fairy, 07ff8daf7cd73bfb75d5cec05b7fb79a3935bbbe,         1,     julia,   0.4.0
                    cc7768/Presentations, cd7d61c823ae9f4a84369e55aba25626b6e708b1,         1,     julia,   0.4.4
                   cc7768/PyDataDC_julia, aedfaddea690c3de7c043c9d57258865cf56d814,         1,     julia,   0.5.0
                    cc7768/repeatedgames, d0a70ba2b0abe04ee3c883eaebb4b5bfedfccfb2,         1,     julia,   0.4.4
              cdsousa/Cubehelix-in-Julia, 9acb303bd21ea2520b4426fef1f5c8b1364c3ee7,         1,     julia,   0.4.6
                   cdsousa/RubikFromZero, 4805526b0b23e798b594b5715e69e7c674b87100,         1,     julia,   0.4.6
        celestecastro15/ClaseComputo2018, 36d71f060212518baf8266e49221d0191c127242,         1,     julia,   0.6.0
               starcolon/data-with-julia, 2bd3d1620ffd5054d6c3d346a6bcc2dfb9feaa68,         1,     julia,   0.5.0
                     ssy248/optimization, 252119370b6b59979d1bf595909c2264d9959eee,         1,     julia,   0.4.3
    chapman-phys220-2016f/cw-08-aareston, 70ffdbd980849419798a628d3b788ecf97647f60,         1,     julia,   0.4.6
     chapman-phys220-2016f/cw-08-saktill, 9751eb3773e4e9d48dfc4f19c18a81b43f05e53f,         1,     julia,   0.4.6
                charleneluo/tensordecomp, 927daf4f06a3f401ab7f2a16493fc9b5a76d49cc,         1,     julia,   0.6.1
                       charlesll/SiliCat, 49955fe1625ebd97429671864f213329445f2cce,         1,     julia,   0.4.5
                        sshanshans/culia, 5095b6f1eb69f9aa24c132a717931f4f7e321e61,         1,     julia,   0.4.3
                 chengg04/Julia_tutorial, 7160242a60da4529d5cd34e4fe1d61bcb2b24d09,         1,     julia,   0.6.0
              chezou/julia-100-exercises, 59c7b9e4266fc92f4c6cdd2d0cee92c959cc8575,         1,     julia,   0.4.6
                    choldgraf/demo-julia, 7229204a0603ca9981063f478075ed9eb17ed04f,         1,     julia,   0.5.2
             christacaggiano/Zaitlen_lab, 245e681d6b20249d3499ae27d0bcbd8b033ea652,         1,     julia,   0.6.1
           christianladron/dibujaFourier, c272d95c9d9889e7ba519723417354f40d2b71bc,         1,     julia,   0.4.4
                        ciric50/pubfiles, 821c2af2fc88244b003f5b05d80db4f29c200920,         1,     julia,   0.6.0
 cjprybol/ExpectationMaximizationExample, 0ea60cb15b11e3a02817c3346959a3a4d8b8cd56,         1,     julia,   0.4.6
  cle-ment/aalto-machine-learning-basics, 63b5f62911d5aaa17674c316e6706e08874854b4,         1,     julia,   0.4.2
                 clintko/LearnCode_Julia, d8348d2c12432fc20193711d3f668c3289e6673d,         1,     julia,   0.6.0
                    squipbar/Polygons.jl, 99878cafc7d17807a80648f6790ac2e6acebeacd,         1,     julia,   0.4.6
      camilochs/meetup-paralelismo-julia, 4c77f964a988eead4087e1e60cf77a3fe0942e5d,         1,     julia,   0.6.2
                   iamkayran/annum-prac1, 1d7275eb37804e4c5d207c106a5a68eef83493ea,         1,     julia,   0.6.0
                   ianwilliamson/FDFD.jl, 0ab759b79a2242631c6c86acaa91232312ed2470,         1,     julia,   0.6.2
    sabian2008/geophysical_fluids_course, dd63966ff0742a2924003de1a58ce9c6b66f4a67,         1,     julia,   0.6.0
              mforets/Binder_Julia_Demos, 29e9968baad627181e9dbc0c7b7a7a4a795105c7,         1,     julia,   0.6.1
         mhorowitzgelb/CS524FinalProject, 6758d9816487ba3eb51ebdd893b20ccfab146d00,         1,     julia,   0.5.0
     micahjsmith/cambridge-half-analysis, 1078eac37d0f011e2ba320760af176a6d0579162,         1,     julia,   0.5.0
                 micahwalter/hello-julia, a502f1e02e6714ca071f09b23812321f4ac62916,         1,     julia,   0.4.3
 miguelius/prediccionDeSitiosCataliticos, ab1900261614689665a4b7b7b6fa263fe24b1f3d,         1,     julia,   0.4.6
 miguelsomething/Advanced_Microeconomics, 843bb5ac9c5abd5e80110a014584c0f0ef6b0dbe,         1,     julia,   0.6.2
                        mirca/hackaas231, 37529d6b5cd54963ee55d34d370ad89b3e574b67,         1,     julia,   0.6.0
                mlakolar/DiffPrecTest.jl, 12809567c70ae177d6a41ccb8d4515445bd686aa,         1,     julia,   0.5.2
                      mlakolar/ROCKET.jl, 35627fb38e62f0084f2bae9b7837631c94073cc7,         1,     julia,   0.6.0
                  mlubin/MadisonTutorial, a6d4ddea087a5c5d0a562406b826b795e7ee2d83,         1,     julia,   0.5.0
       mmagnuski/GazeDispersion-examples, aa98d960410c7245fd0b6390062c8dafae10bf00,         1,     julia,   0.4.2
                    metjmart/AtmosColors, 62df5ef4904fb6c3fc525a3a0f3cad37348ec429,         1,     julia,   0.6.1
                      profesors/notebook, d30641e09b0e7a556d249845a96bf5fd343b0b17,         1,     julia,   0.6.1
                      mobius-eng/CHE4070, ed6e4791f150061f6822c85b68e0d3436a1fd2d8,         1,     julia,   0.6.2
                  mobius-eng/RadauBVP.jl, ee105c3a2aaf7c55afd9f78e6e68187496cd15fc,         1,     julia,   0.5.0
